,x_gnl,y_gnl,z_gnl,r_gnl,x_gt,y_gt,z_gt,r_gt,match_distance
162,-93.57,-113.86,-30.78,150.55514903184147,-95.21949523591779,-114.37519135513227,-38.79305356263457,153.79641632762298,8.197272965039597
163,17.68,-114.61,96.02,150.55854309868968,16.43380203726982,-108.8643870680473,103.20806114506351,150.9086760475519,9.286188688116715
164,116.59,-71.28,63.22,150.5683728410452,111.21696060735752,-70.33236885729167,67.8984611919943,148.07449296910457,7.187179990964143
165,-58.9,-135.86,27.53,150.61557190410295,-61.536774250629584,-137.58461838151953,31.960611148783727,154.07070605850117,5.436653581237715
166,-24.68,-113.73,95.74,150.69758757193162,-23.227536100439732,-108.26739736925208,102.75865485860037,151.0651810138846,9.011725412213499
167,-60.43,123.03,62.7,150.72974424445894,-59.626992335083166,117.40692979685626,68.05930211465633,148.2289917107516,7.809344337110382
168,-139.52,-47.53,-31.58,150.73893889768496,-139.73006241062447,-48.32671260551604,-38.65271576627684,152.82013587430728,7.120546713749342
169,-131.96,-65.89,-31.47,150.8154322342379,-132.20751938194576,-66.8852996006666,-39.0475925890337,153.22266794047692,7.646685333195315
170,-3.26,-116.55,95.8,150.90450655961206,-2.4644299010547446,-110.75495143300849,102.63891554127885,151.02145432075224,8.999238048683429
171,-44.18,-107.99,95.7,150.90461391223266,-41.80179001848773,-102.9562455542616,102.7087367056329,151.31577162690667,8.950807602950784
172,103.69,-87.59,-66.0,150.92920260837528,100.30133840717346,-83.62133930447077,-73.47160637555008,149.83645690134136,9.113626991384765
173,-78.39,82.89,98.84,150.9473080250191,-74.61868112106939,76.43554806921283,103.39219613441335,148.66165209086634,8.752444541931618
174,89.45,-101.8,-66.51,150.95735358040696,87.13394749427849,-97.42797056935748,-73.8081594751218,150.10722387781436,8.81713515128203
175,-144.81,-29.04,-31.31,150.97540793122567,-144.89753152315402,-29.701160841681343,-38.428629068731695,152.8208530566068,7.149802461908325
176,73.65,-113.72,-66.67,151.00148939662816,71.66141800918479,-108.77289198310294,-74.00862303809625,149.8138082602866,9.071037656206634
177,135.24,8.61,-66.62,151.00402014516038,129.30790971418475,9.76474452561311,-73.37257148592177,148.99469788136403,9.062028015349595
178,-120.2,66.59,62.66,151.0249770733305,-116.93223381020836,63.68902653745075,68.14624474322638,149.57723783295722,7.01375963974668
179,-61.79,95.8,99.09,151.04460334616394,-58.74097459537666,88.88485329329524,103.22181375994889,148.3433924287795,8.613227899004595
180,18.12,111.82,99.92,151.04983680891547,16.734843636089344,103.32745769371337,104.00096474998892,147.5561560013642,9.523455584356052
181,-129.11,47.79,62.37,151.13997849675644,-125.332814940752,45.682261090973114,67.90212943182564,149.68594677100796,7.0224031734801295
182,26.57,44.08,-142.12,151.15259078163365,26.574725219242712,47.013925269932926,-144.79899910140932,154.5421474243678,3.973031085028133
183,-11.71,51.93,141.49,151.17297741329304,-12.867998016132702,50.58781011995413,139.2503196875407,148.71235133222126,2.8563264836994167
184,8.18,51.56,-141.91,151.20778452182944,7.823127850670106,54.65175456065159,-144.39290406142803,154.58760089094594,3.9813460754540086
185,49.18,12.43,-142.49,151.25004925619032,49.72935884567392,15.0417089451928,-144.25045236794378,153.32141124953853,3.1971880294282196
186,-93.45,-69.78,96.44,151.33679162715194,-88.23953978379558,-67.42094102770383,102.01627129244886,150.79495773642992,7.988044593416429
187,-42.94,105.86,99.28,151.34960059412117,-40.993272969203005,97.80569823539325,103.22496708559906,147.99255679210157,9.177379165875355
188,-22.25,111.85,99.53,151.36613194502925,-21.792194519163477,102.96605989377505,103.62719087692217,147.7007241724007,9.793924175283891
189,39.93,31.19,-142.65,151.38112002492255,40.401477031649165,33.98122058586546,-144.14414765064268,153.50745259033647,3.200887400745742
190,132.97,-33.44,64.37,151.46864824114593,125.85041228171795,-33.49697154348013,68.14188435075145,146.98193690700327,8.05722573784071
191,-134.91,29.36,62.33,151.48513656461483,-130.87537090863188,27.45288216789547,67.65606138922801,149.86449243399622,6.94854375047538
192,-147.94,-9.94,-31.23,151.52676364259878,-148.02002179839064,-9.309952618503093,-38.30770536771851,153.17990195027136,7.106143571824328
193,-147.81,10.48,-31.81,151.55692857800992,-147.34137787579056,11.528283638149007,-38.89038944081041,152.82292154266653,7.172894807178553
194,-93.32,67.15,98.92,151.66710684917808,-88.41945023255083,61.89257156060391,103.06748333376527,149.236710344898,8.298045542323658
195,74.53,-116.27,62.72,151.68135086423774,71.87785132462676,-113.42843602831226,67.52676973952612,150.3073525890502,6.181699906199086
196,90.55,-103.72,63.68,151.69800031641813,87.26498693496256,-101.38364869155504,67.87410804836625,150.00238901475248,5.817249401161144
197,-138.06,8.34,62.47,151.76501606101453,-133.95538386367753,7.029461577334713,67.87272553041065,150.33351278759795,6.910486794777334
198,-11.59,52.05,-142.1,151.7759552761899,-12.131409264359254,55.44688030550014,-144.50898767872914,155.2558377204636,4.19942155989341
199,37.45,131.23,-66.53,151.82244992095207,36.12912360290027,127.1987231014994,-72.92246372585647,151.00501464128405,7.671994549997448
200,-111.65,30.07,98.46,151.86934845451862,-105.69372724830077,26.80874392298587,103.30209487128751,150.20384660574746,8.340195383505423
201,-79.29,-86.76,96.24,151.90898360531546,-74.48449524277441,-83.16625812663152,102.50810812901918,151.56674686271748,8.677386481031958
202,-61.99,-99.32,96.91,151.98279705282437,-58.58910533587743,-94.36475387868771,103.27025393701572,151.66454887962303,8.750621622636984
203,18.42,135.55,-66.55,152.12495324567894,17.555577149754207,131.38680311412222,-72.7081962257703,151.1858859815135,7.4835029183999895
204,-112.43,-31.62,97.63,152.2233431507796,-105.71888009652754,-31.72976686656498,103.07547943387941,151.02256180715062,8.643172183208167
205,-116.68,-12.23,97.11,152.29624880475552,-109.41122632455891,-13.033030177501159,102.73161063444768,150.64680595684487,9.224014003463905
206,55.84,-127.34,62.3,152.36427140245183,53.646718912382866,-123.65765666573945,67.49381432300311,150.74681248369444,6.733932104090773
207,55.6,-125.52,-66.41,152.5021917875281,54.42039256318469,-119.5893490795491,-73.85237991841682,150.72281034938126,9.589218575842823
208,-115.96,9.55,98.83,152.6607120381665,-108.93975681990743,7.528438737427137,103.35394889483946,150.3548694188547,8.592824788687976
209,-138.79,-11.14,62.72,152.71071376953222,-134.56175410667848,-12.226691327740134,67.54560748807883,151.0588188091766,6.507338089048266
210,88.82,64.8,-106.04,152.74984124378003,83.67008596569846,63.23559795220248,-108.5113405369078,150.91101735458793,5.922541040568027
211,74.56,81.36,-105.65,152.77619480796085,70.32611034273388,78.54071138002627,-108.26880076326538,151.11763086660213,5.721217299692233
212,-135.27,-32.31,63.24,152.7782923062043,-131.28248999134365,-32.68172067484143,67.57078362002717,151.2249908038355,5.898652311565314
213,-104.97,-53.43,97.34,152.80229513983093,-98.76357131446068,-51.528105892719225,103.01757337132015,151.7300535127869,8.623908488076525
214,-29.64,45.33,-142.96,152.87543981948178,-30.13789314033345,48.50757625994094,-144.45505061790362,155.3336383613454,3.546838707500716
215,-105.73,49.22,99.16,153.08215735349432,-99.58103924627446,44.717455053694934,103.261783929616,150.26320302780047,8.654898078522383
216,99.8,47.42,-106.12,153.199708877008,94.32946611475404,46.22616982135645,-108.21055099586876,150.8125667863157,5.976819802486281
217,57.96,94.09,-106.12,153.211435930873,54.69109172571259,90.64307584466917,-108.52321880646178,151.60663485760753,5.32376822091641
218,-21.6,135.91,-67.44,153.25221597092812,-21.126475320117642,131.68860443650823,-73.23717327657647,152.15748436218956,7.186906436331148
219,37.3,-134.92,62.43,153.271658502151,35.881605726337746,-130.8181243882035,67.59891199019783,151.56016693117738,6.749435310647818
220,-120.96,-69.6,63.46,153.30575070753218,-118.04286231364465,-68.7379151161199,67.5843162359833,152.40294655548615,5.124730923918308
221,-79.02,-115.45,62.73,153.32291348653663,-78.06126217197475,-112.80222439930095,67.23201654089655,152.76794994195416,5.3101833103057725
222,-1.79,137.85,-67.32,153.4203669660583,-1.8435767068285118,133.17182654778182,-73.09894401517185,151.92626427737792,7.435346074194809
223,107.31,28.13,-106.04,153.46404986184876,101.04997765821687,28.40768466602704,-108.27721324397865,150.8046731394375,6.653578855954433
224,108.59,-13.96,-107.56,153.47906469613372,103.38377071628967,-11.169578052852192,-108.45926300131524,150.2543684961791,5.974943676991576
225,39.91,103.94,-105.7,153.52140469654387,37.550948307283385,100.03140265759049,-108.62549200759496,152.36749243297714,5.422246910691335
226,16.13,-137.51,-66.35,153.53012570827914,16.486951510437763,-131.11959748209406,-74.3068724939577,151.610288944409,10.211585508958091
